"votes","reviewID","reviewDate","courseID","instructorID","semester","inMajorMinor","whyTake","primaryComponent","tags","rating","difficulty","value","hours","again","instructorEffectiveness","instructorEnthusiasm","instructorAccommodationLevel","instructorEnjoyed","instructorAgain","wasAuthorized","content"
0,"07c78d3d-3761-4382-a49a-7ab67a52265c","2022-12-13 04:35:14.984+00","CHEM0103","FDE4A2B4FF0BD032A1925E0D4EB4A2C0","F21","neither","Pre-requisite for later courses","{Homework,Exams}","{""Chill and Relaxed"",""Lots of Homework"",""Fair Grading""}",5,3,4,4,True,7,3,6,False,False,0,"Pretty standard intro course, not difficult conceptually. French is not the most enthusiastic or engaging prof but gets the job done. Pretty boring lectures, lab is very easy and chill - no formal lab reports."
0,"ec2808b5-8f96-433b-9ac8-5ccd9eb17722","2022-12-13 04:37:26.014+00","WRPR0203","CEA61494686073E71ED939F0517D4FF2","F22","neither","Distribution elective","{Readings,Lectures,Papers}","{""Chill and Relaxed"",""Easy Grading""}",7,2,4,3,True,6,10,10,True,True,1,"Hector is the best. No participation grades, just graded based on 4 essays throughout the whole semester. Very chill lectures, don't really have to do the readings at all since papers don't require you to cite anything."
0,"592bd6bd-a340-4c26-a0e7-0e2d38f980b9","2022-12-13 16:22:20.032+00","PSYC0105","B1F95A32F9AD98473D9B9C9EB7E9FA6E","S22","neither","Needed to fill schedule","{Lectures,Exams,Discussions}","{Slow-Paced,""Constant Reading"",""Tough Grading""}",5,8,3,4,False,5,5,5,False,False,0,"Kim Cronise assigns a lot of readings and her lectures do not go in depth. The exams are very difficult and even if the readings are done, the exam won’t encompass them. The lectures are slow paced, she has a nice soothing voice. "
0,"742e9076-2265-466e-a27a-c791e7d5b5cc","2022-12-13 21:00:34.982+00","INTD0120","21DAF706828C069DF748066F13602365","F22","neither","Specific interest","{Homework,""Group work"",Discussions}","{""Chill and Relaxed"",""Lots of Homework"",""Fair Grading""}",2,4,2,4,False,2,2,1,False,False,1,"The course was interesting overall and I have learned some business concepts in this class, but I think most of these concepts covered in this class can be learned through self study. This class was effort-based, and the workload was not very intensive. "
0,"577ccd74-a11c-4c4c-99a3-f5ad32d0e4f8","2022-12-13 22:24:19.602+00","ECON0210","7D4C6B2D9F24BDB5809D5947FC7338BC","F21","major","Required for Major/Minor","{Projects,Homework,Exams}","{Fast-Paced,""Lots of Homework"",""Fair Grading""}",10,6,10,5,False,10,10,10,True,True,0,"Amanda Gregg is one of the best econ professors here. Teaches clearly, has great lecture notes, is accommodating, cares that you do well, and I need more 10 characters so here they are.  I highly recommend her. "
0,"a6df498a-c9cc-48c1-ba48-edde186f38a5","2022-12-14 17:16:32.491+00","MATH0121","AFAD3A8CB5139A7ADC53AA9B390E331D","F22","neither","Distribution elective","{Lectures,Homework,""Group work""}","{Fast-Paced,""Lots of Homework"",""Fair Grading""}",6,5,6,8,False,6,8,8,True,True,0,"Professor Rose is kind and caring professor. The quizzes are somewhat but they test your ability to recall information rather than asking very difficult questions. If you do the homeworks and edfinties, then there is no reason you cannot get an A"
0,"e1b31cec-a130-46a1-b765-f05aff9b9fba","2022-10-27 15:30:08.676+00","PHYS0109","0AE98163FCEB16146689F8D9CE3F7357","F22","neither","Specific interest","{Lectures,Exams,Homework}","{Fast-Paced,""Lots of Homework""}",2,8,2,5,False,1,5,3,False,False,0,"The class itself has a ton of work, with there being 3 graded homeworks per week. Would NEVER take the class again, especially because Professor Bleher loves to cold call on students every class. He is truly a terrible professor, and his hand writing is IMPOSSIBLE to read. If you have to take physics, do yourself a favor and don't even think about taking it with Bleher. "
0,"05fe76a0-c135-46c0-bc1e-9144d95d5d55","2022-12-16 01:20:07.575+00","ECSC0112","43DA1DC94A5922C840F11461809C1B91","F22","major","Required for Major/Minor","{""Group work"",Lab/Fieldwork,Projects}","{""Chill and Relaxed"",""Fair Grading""}",8,4,7,3,True,8,8,8,True,True,0,"Will is an amazing professor. This class is taught in a flipped-classroom style. As long as you watch the videos before you come to class, you will do fine. I loved this class and would recommend it for anyone!"
0,"4aab18c9-fc7e-40cf-bc87-94eb19de8276","2022-12-15 20:07:48.489+00","ENVS0220","7E956EED64F609D9E16DC3C6A3DE9B67","F22","major","Elective for Major/Minor","{Projects,Presentations,Lectures}","{Project-Heavy,""No Exams""}",8,4,9,4,True,6,8,8,False,True,1,"Lectures in the first half of the semester were very valuable and involved guest speakers, and the content of readings is also necessary for ENVS students to know. Most of the work in this class revolves around a project through which you're intended to explore your relationship with the environment. While this turned out alright towards the end of the semester, this class was actually pretty stressful for someone who likes to have the details of an assignment written out early and made abundantly clear. It sometimes seemed like we were putting off discussion of it for later."
0,"8430e14e-af4a-4e0a-8ee3-b34d4f402422","2022-12-23 06:43:38.535+00","AMST0314","E1AA26EECE8D090367FF654D1F517C7A","F22","neither","Specific interest","{Projects,Readings,""Group work""}","{Project-Heavy,""Easy Grading"",""No Exams""}",6,1,4,3,False,4,7,9,False,False,0,"Very interesting project (working with the Sheldon Museum) but frustrating that there was little organization to the class. The syllabus changed a ton from its original version. But the class was very easy and the project was a great learning experience. "
0,"00675ed3-f07b-405a-a5ed-e14dc5a741ad","2022-12-23 06:47:37.178+00","HARC0219","2A8D69E7767D3516B0F757D62366F21C","F22","major","Elective for Major/Minor","{Lectures,Papers,Readings}","{Slow-Paced,""Fair Grading"",""No Exams""}",6,3,7,4,True,10,10,9,True,False,1,"Prof Garrison is an enthusiastic lecturer and medievalist and really structured her class to give underclassfolks and non-HARC majors the tools they needed to succeed in class discussions and when writing their papers. "
0,"39ac53bc-9439-420f-847d-77f581a9e5d5","2022-12-23 16:16:54.932+00","CSCI0150","F574C0807AA68D774B95DA064BA1475A","S22","major","Required for Major/Minor","{Projects,Homework,Exams}","{Fast-Paced,Project-Heavy,""Fair Grading""}",5,5,5,8,False,5,5,10,True,True,1,"I really liked how Professor Briggs taught this course. It was pretty low-paced. Each week you had a coding project or lab to work on. She is super accommodating. I would totally recommend taking this course with her. "
0,"570c4404-07f2-4947-8c27-5ba3d1a07d0e","2022-12-23 16:33:34.741+00","GEOG0221","5D7A85224D895117373A9B10F4F30DEA","F22","neither","Distribution elective","{""Group work"",Readings,Projects}","{""Chill and Relaxed"",""Fair Grading"",""No Exams""}",4,5,5,2,False,5,9,3,False,True,0,"I thought it was okay. I wish the standards of evaluation were clear. There is barely any homework. Make sure to do all in-person assignments and do them to the best of your ability. They count a lot towards your grade."
0,"d5a43af0-74a1-4bfc-bd5a-2bc70ae90ee3","2022-12-27 18:01:01.59+00","HIST0216","BAC5FFA7864D7D99323624DECFE0E5BF","F22","neither","Distribution elective","{Readings,Papers,Lectures}","{Fast-Paced,""Constant Reading"",""Fair Grading""}",8,6,9,4,True,7,10,10,True,True,0,"This class has been one of my favorite courses at Midd. The material is super interesting and we covered a wide array of topics. Professor Morse is accommodating for her students and enthusiastic about her curriculum for this class!"
0,"882c87c0-aabb-4faa-b3f0-2fea6cadfbaf","2022-12-27 18:04:13.428+00","SPAN0220","CEA9F75B39CA2A867ABB252B6E686FD6","F22","minor","Required for Major/Minor","{Lectures,Homework,Papers}","{""Fair Grading"",""Difficult Exams""}",6,6,5,2,True,6,6,6,True,True,1,"Overall I learned a lot from this course. This level of Spanish is grammar-heavy which was difficult at times, but the homework is manageable. We had two exams and three essays throughout the semester in addition to weekly reading from the textbook. "
0,"7e4d6afa-2f2a-42be-9147-cf8cec4837d2","2022-12-27 20:50:56.693+00","HIST0380","E4A28AA344AF0CCC1F602126E482A0D9","F22","neither","Other","{Readings,Lectures,Discussions}","{""Constant Reading"",""Fair Grading"",""No Exams""}",8,6,9,3,True,7,7,8,True,True,0,"Very very nice course. Super structured and the students actually do the readings. Would def recommend. Take it with Maggie Clinton tho. (I wish midd courses stop making us do mandatory reviews with a word count)"
0,"19afbf88-3248-447e-b867-3cdc9716871f","2022-12-27 21:40:36.622+00","ENGL0103","8014BD7E5A4FF1E898CA1CDA431D41CA","F22","major","Required for Major/Minor","{Discussions,Papers,Readings}","{""Constant Reading"",""Tough Grading"",""No Exams""}",6,5,5,6,False,9,10,8,True,True,1,"Marion Wells is a wonderful professor. She is engaging and friendly in class and incredibly available outside of class, which I took advantage of several times while working on essays throughout the semester. I found her to be more of a harsh grader than other English professors, not in a crazy way just in a way that I was not used to. She also would often give essay feedback in the form of ""here are things you should have added,"" which I personally did not love. Overall, though, my experience in the class was incredibly positive."
0,"485deb1a-f261-42d6-92bc-97248932246d","2022-12-28 02:19:46.956+00","GEOG0120","5D7A85224D895117373A9B10F4F30DEA","F21","major","Required for Major/Minor","{Projects,Homework,Lab/Fieldwork}","{Project-Heavy,""Fair Grading"",""Project Exams""}",5,6,7,5,True,7,7,5,True,True,1,"Niwaeli cares deeply. I appreciated her personable approach to teaching. But I wish this course had been taught in ArcGIS and not Q. I don’t find QGIS particularly useful to future internships or professional work in the geography field."
0,"e50a8dc4-ac8e-4b24-9569-03607f82148b","2022-12-28 19:30:54.96+00","CSCI0312","0000B179AB1F457FE988C16085F42DDE","F22","major","Elective for Major/Minor","{Lectures,""Group work"",Projects}","{Fast-Paced,Project-Heavy,Ungrading}",5,4,8,20,True,8,8,8,True,True,1,"This class was pretty fun and if you really get into your final project it will be that much more satisfying when you finish it. He doesn’t have hard deadlines for assignments so the group project can be a bit tough if your group members get behind. However, it is a pretty fun course and you get out what you put in. And it gives you the tools necessary to start your own project."
0,"2b6dbfae-6005-450f-bdc8-d89fe07191d7","2022-12-29 12:44:55.711+00","INTD0120","21DAF706828C069DF748066F13602365","F22","neither","Specific interest","{Lectures,Homework,""Group work""}","{""Chill and Relaxed"",""Easy Grading"",""No Exams""}",5,3,5,2,False,7,8,3,False,True,1,"Biswas a good guy and is super smart/knowledgable, but the course is far below his pay grade and he's almost too advanced to teach it. He races through certain excel exercises and finance concepts while taking other concepts at a painstakingly slow pace. He's really great in a one-on-one setting, and a lot can be learned, but when the class is this easy, it disincentivizes any real effort from the teacher or the students."
0,"e87091f2-cd00-44e9-b841-fa47076ed1cd","2022-12-31 15:21:13.189+00","MATH0211","834C7F42E577464DCC70BDEB6B2F4813","S22","major","Elective for Major/Minor","{Exams,Projects,Homework}","{Fast-Paced,Project-Heavy,""Fair Grading""}",10,6,10,6,True,10,10,10,True,True,1,"I took this class last spring so take my review with a grain of salt. However, I remember really enjoying it. It was not too difficult, and the material we covered was extremely useful. I would highly recommend this class."
0,"a3958c7e-e2ba-402c-bb6b-0addfad51b6b","2022-12-31 15:37:04.528+00","BIOL0304","B8254EED4F08BDC932184E2EBD4E7D34","F22","neither","Someone recommended it","{Homework,Lab/Fieldwork,Discussions}","{""Chill and Relaxed"",""Fair Grading"",""No Exams""}",10,4,9,4,True,10,10,10,True,True,1,"Terrific course! Eric Moody is phenomenal! I took this class for fun and was surprised by how much it changed the way I view the world. Moody is excellent at weaving broader lessons about climate change and social issues in with the course material. I felt like I grew as a person in this course. "
